timestamp,occupancy,charging_load_kW,energy_delivered_kWh,hour,day,month,dayofweek,is_weekend,occ_lag_1,occ_lag_2,occ_lag_24,vol_lag_1,vol_lag_2,vol_lag_24,occ_roll_mean_3,vol_roll_mean_3,pred_occupancy,pred_volume,pred_utilization_rate,congestion_probability,dynamic_price,dynamic_volume,dynamic_occupancy
2018-10-31 19:00:00,48,31.62213959414687,31.62213959414687,19,31,10,2,0,47.0,47.0,49.0,46.98988516604219,70.17172503590785,61.675740575140075,47.333333333333336,69.31667821011278,46.953805557713586,47.46503630917854,0.8384608135305998,0.594984046599673,16.923040676529986,30.60862858217264,46.46156745877601
2018-10-31 20:00:00,49,35.16544579404242,35.16544579404242,20,31,10,2,0,48.0,47.0,50.0,31.62213959414687,46.98988516604219,54.003908539819726,47.333333333333336,49.594583265365564,47.70827124222904,50.546239814118486,0.8519334150398042,0.6269920552296223,17.59667075199021,33.64356105114097,46.879385552541336
2018-10-31 21:00:00,47,25.37248454581004,25.37248454581004,21,31,10,2,0,49.0,48.0,48.0,35.16544579404242,31.62213959414687,49.04965523436506,48.0,37.92582351807708,47.310601496079954,40.63925931135299,0.8448321695728563,0.6102401280564149,17.241608478642814,24.42456493777468,45.244073358396456
2018-10-31 22:00:00,46,38.213879278351946,38.213879278351946,22,31,10,2,0,47.0,49.0,48.0,25.37248454581004,35.16544579404242,44.57941793056877,48.0,30.720023311333033,46.488650065498966,39.36908765653313,0.8301544654553387,0.5748200769659784,16.50772327276693,37.25361335950733,44.84407882421202
2018-10-31 23:00:00,44,43.6718923610777,43.6718923610777,23,31,10,2,0,46.0,47.0,47.0,38.213879278351946,25.37248454581004,45.24554518292932,47.333333333333336,32.91726987273472,45.78522983292799,46.75714462070074,0.8175933898737141,0.5438703740062618,15.879669493685704,43.03161183705161,43.354909037963814
2018-11-01 00:00:00,31,41.20755253008361,41.20755253008361,0,1,11,3,0,44.0,46.0,42.0,43.6718923610777,38.213879278351946,62.74456741740181,45.666666666666664,35.752752061746484,37.222520279266014,49.63477363563913,0.6646878621297503,0.20536053307485844,15.0,41.20755253008361,31.0
2018-11-01 01:00:00,25,47.63148626284243,47.63148626284243,1,1,11,3,0,31.0,44.0,35.0,41.20755253008361,43.6718923610777,89.35024522953839,40.333333333333336,41.03110805650434,25.12310983868608,58.94794285577402,0.44862696140510855,0.02892407439777084,15.0,47.63148626284243,25.0
2018-11-01 02:00:00,24,53.138805752768725,53.138805752768725,2,1,11,3,0,25.0,31.0,28.0,47.63148626284243,41.20755253008361,92.56024035013614,33.333333333333336,44.17031038466783,21.838583827496905,67.2668754870509,0.38997471120530186,0.01629844437228387,15.0,53.138805752768725,24.0
2018-11-01 03:00:00,21,57.47391006884877,57.47391006884877,3,1,11,3,0,24.0,25.0,26.0,53.138805752768725,47.63148626284243,97.0610686965637,26.666666666666668,47.32594818189818,18.14360583413833,56.15789066433645,0.32399296132389876,0.00849227016394806,15.0,57.47391006884877,21.0
2018-11-01 04:00:00,18,39.245776909737,39.245776909737,4,1,11,3,0,21.0,24.0,17.0,57.47391006884877,53.138805752768725,63.280081890014145,23.333333333333332,52.74806736148656,16.92739024581228,51.8672499456669,0.3022748258180764,0.006845792328341709,15.0,39.245776909737,18.0
2018-11-01 05:00:00,18,42.121509775924345,42.121509775924345,5,1,11,3,0,18.0,21.0,14.0,39.245776909737,57.47391006884877,33.58307245748284,21.0,49.95283091045142,13.79978383063858,34.007789008862524,0.24642471126140322,0.0039277506450747564,14.107078521023388,42.748363122688446,18.267876443692984
2018-11-01 06:00:00,12,5.803072298317982,5.803072298317982,6,1,11,3,0,18.0,18.0,8.0,42.121509775924345,39.245776909737,28.885099221333206,19.0,46.28039891816996,13.716092040640255,35.489515159053006,0.24493021501143314,0.0038697124807668274,14.082170250190552,5.891842838246171,12.183565949961888
2018-11-01 07:00:00,8,1.978564639674656,1.978564639674656,7,1,11,3,0,12.0,18.0,7.0,5.803072298317982,42.121509775924345,10.202056552455192,16.0,29.056786327993027,9.1995235146692,6.110442764345632,0.16427720561909287,0.00173116513427871,12.73795342698488,2.053158062385738,8.301606209735349
2018-11-01 08:00:00,5,1.2860280618008593,1.2860280618008593,8,1,11,3,0,8.0,12.0,7.0,1.978564639674656,5.803072298317982,10.202056552455192,12.666666666666666,16.634382237972247,7.722192043880303,2.4376269194571556,0.13789628649786254,0.0013302767211885802,12.298271441631043,1.343936374158047,5.225144046530747
2018-11-01 09:00:00,5,1.2860280618008593,1.2860280618008593,9,1,11,3,0,5.0,8.0,7.0,1.2860280618008593,1.978564639674656,7.094300071623855,8.333333333333334,3.022554999931085,5.053463838991718,2.16259895171081,0.09024042569628067,0.0008264075598581614,11.50400709493801,1.3609604781302997,5.2913327420885
2018-11-01 10:00:00,5,1.2860280618008593,1.2860280618008593,10,1,11,3,0,5.0,5.0,7.0,1.2860280618008593,1.2860280618008593,7.094300071623855,6.0,1.5168735877587107,5.040540704092383,2.3200781857626773,0.09000965543022112,0.0008245042263565368,11.500160923837019,1.3610429161964057,5.291653256346915
2018-11-01 11:00:00,5,1.2860280618008593,1.2860280618008593,11,1,11,3,0,5.0,5.0,7.0,1.2860280618008593,1.2860280618008593,0.3642524722085413,5.0,1.2860280618008593,5.6003937469613065,3.7023701657778916,0.10000703119573762,0.0009111151960793797,11.666783853262293,1.3574715534800663,5.277768012228142
2018-11-01 12:00:00,5,1.2860280618008593,1.2860280618008593,12,1,11,3,0,5.0,5.0,10.0,1.2860280618008593,1.2860280618008593,13.521937712876204,5.0,1.2860280618008593,5.685036419988209,4.23837066048764,0.10151850749978944,0.0009249782527107655,11.69197512499649,1.3569316087740224,5.275668739583626
2018-11-01 13:00:00,7,9.490485579397454,9.490485579397454,13,1,11,3,0,5.0,5.0,14.0,1.2860280618008593,1.2860280618008593,23.276669240477695,5.0,1.2860280618008593,7.071805375299967,9.600916042097051,0.12628223884464226,0.001184584855621926,12.104703980744038,9.948448331378048,7.337784535579863
